geo_type,region,transportation_type,alternative_name,sub-region,country,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020
sub-region,Baden-Württemberg,driving,,,Germany,100,100.97,104.24,107.7,115.16,111.46,105.96,101.23,102.08,103.52,104.83,118.76,112.39,104.92,101.4,107.6,106.94,111.88,119.41,114.68,108.76,106.5,109.01,112.19,114.25,122.18,120.42,117.91,109.68,111.83,115.65,114.32,139.32,138.27,118.33,112.12,110.94,113.62,112.2,137.06,129.7,103.09,104.92,104.36,105.83,112.11,123.59,123.83,111.67,102.64,105.77,105.2,108.75,119.53,114.63,109.06,101.73,100.67,98.55,89.67,87.16,76.33,74.11,68.28,62.66,57.83,54.73,50.54,35.21,37.72,43.21,43.39,44.61,45.25,47.45,45.83,40.85,48.97,50.81,51.56,51.8,51.31,48.1,55.2,56.28,58.62,60.11,58.26,52.21,51.87,45.96,56.37,60.29,61.26,64.73,63.72,58.12,64.79,63.66,65.45,67.06,66.86,66.45,62.51,67.27,65.65,65.17,67.67,65.55,60.81,65.38,74.89,71.63,71.93,75.65,78.94,82.04,75.53,77.83,,,79.57,80.28,87.48,85.49,90.9,90.52,93.2,99.89,101.77,99.87,87.41,99.32,95.77,97.38,100.85,106.99,122.36,114.63
sub-region,Bahia,driving,,,Brazil,100,96.76,96.84,100.68,106.28,114.88,107.24,92.17,87.71,84.75,86.05,90.39,91.14,71.49,77.86,78.6,81.31,85.66,87.91,92.28,77.16,75.61,76.53,74.49,77.73,89.45,86.12,71.2,77.33,78.57,75.98,80.72,89.53,89.23,74.28,80.91,83.71,90.48,106.3,140.32,138.61,102.59,97.25,94.63,93.7,79.2,83.7,86.1,68.19,72.31,73.27,74.12,78.02,83.89,87.05,65.84,71.56,70.71,72.29,70.09,80.56,78.43,55.07,60.41,57.45,51.6,46.27,47.03,37.68,27.25,30.94,30.58,31.34,32.49,36.73,35.28,28.72,35.05,35.56,38.24,37.91,41.7,42.64,33.17,39.26,44.35,46.11,51.44,37.97,44.94,36.08,38.93,41.45,42.62,45.88,47.58,47.15,35.15,41.28,38.1,44.82,42.56,48.1,46.97,34.41,42.24,46.76,45.94,57.28,46.29,50.71,38.77,47.21,51.08,54.01,54.93,63.67,63.29,42.37,,,50.26,52.17,57.7,54.09,38.15,49.1,50.28,54.09,49.92,58.51,55.86,42.13,49.08,49.37,50.69,53.08,57.66,58.75
sub-region,Bailiwick of Guernsey,driving,Guernsey,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub-region,Bailiwick of Jersey,driving,Jersey,,United Kingdom,100,95.74,106.66,95.05,121.5,171.98,119.99,103.71,97.66,96.29,93.2,121.57,157.83,115.73,96.91,92.24,102.06,101.24,119.51,149.93,113.74,108.52,106.25,99.86,102.95,119.51,138.94,127.68,119.51,116.48,107.97,104.6,133.04,148.21,120.33,125.27,130.01,134.27,132.35,154.81,162.5,122.39,106.46,111.74,107.49,110.51,131.8,157.49,124.31,105.43,115.45,114.15,106.73,131.04,150.48,118.13,100.76,82.28,93.75,80.29,105.36,116.14,92.99,72.73,66.83,72.6,70.47,79.53,99.59,59.89,60.71,66.76,73.9,81.25,109.75,98.21,65.73,61.74,63.87,70.74,67.03,112.5,114.63,73.28,61.47,64.15,91.41,101.85,88.94,115.25,76.37,68.06,93.34,79.88,92.03,122.66,126.1,84.68,72.94,87.98,86.68,94.51,130.49,134.48,95.33,81.94,75.89,85.16,91.14,141.28,148.97,118.54,95.88,87.98,100.21,124.52,136.61,129.26,110.99,,,91.96,99.31,147.73,144.51,109.41,101.65,101.37,112.64,117.51,153.3,159.27,127.2,123.35,110.1,121.84,130.36,163.94,163.32
sub-region,Baja California,driving,,,Mexico,100,98.93,97.78,99.52,118.88,169.39,115.62,116.71,99.08,99.3,102.27,132.68,172.74,109.27,102.86,98.89,98.89,100.65,126.32,164.31,103.28,85.67,97.25,94.16,97.26,123.31,171.97,107.81,98.02,103.7,103.82,113.14,160.81,208.34,153.21,139.64,103.81,103.74,101.46,143.91,176.76,122.27,104.15,100.66,96.75,97.57,128.06,189.63,118.76,100.75,98.51,99.83,102.81,133.03,195.38,128.65,90.4,85.62,95.2,87.84,122.98,155.99,108.61,75.63,76.18,61.44,60.02,65.4,63.36,41.76,46,44.73,42.81,43.77,51.56,56.23,41.51,46.98,41.09,42.07,42.7,50.74,51.34,38.95,41.72,39.25,38.5,38.28,36.12,46.36,34.76,40.69,41.88,42.72,44.98,50.1,54.77,41.21,45.51,44.07,45.53,47.74,53.47,62.01,46.37,50.98,51.45,51.72,57.47,57.9,71.74,52.61,59.32,59.06,59.14,59.53,69.62,91.61,65.1,,,58.51,59.97,75.19,90.66,63.18,66.6,63.16,65.23,69.4,81.25,101.51,69.82,80.76,67.92,69.38,69.55,84.31,98.34
sub-region,Baja California Sur,driving,,,Mexico,100,99.29,106.73,107.04,113.73,126.62,103.24,108.53,101.36,101.04,102.3,110.66,127.37,98.46,90.56,91.72,94.64,101.46,109.8,129.87,103.09,103.78,102.2,95.96,102.96,111.72,127.9,109.45,102.11,109.05,105.95,116.76,139.02,143.11,129.33,115.99,116.92,119.44,127.14,133.47,151.57,122.6,118.35,111.68,107.95,112.16,121.53,139.43,117.31,111.81,115.1,105.55,115.65,130.74,153.72,128.67,119.06,122.45,111.59,114.21,120.73,142.5,117.39,96.28,81.52,70.47,71.2,66.58,61.43,38.14,38.75,36.84,35.51,35.29,33.62,35.61,27.65,30.82,27.84,29.63,29.78,30.83,34.04,26.04,26.07,30.19,24.99,23.71,24.22,26.35,21.83,24.77,24.41,25.68,27.34,27.72,31.35,23.86,27.36,26.73,29.8,29.81,30.72,31.74,24.98,25.35,29.14,30.46,42.71,33.41,35.53,28.67,31.47,30.42,32.5,32.16,36.35,45.18,42.9,,,31.11,35.03,48.7,42.11,32.73,34.33,37.15,36.46,38.95,40.46,49.13,36.27,41.19,35.69,37.96,39.93,44.81,49.49
sub-region,Balearic Islands,driving,Baleares|Islas Baleares|Illes Balears,,Spain,100,101.84,101.76,105.67,110.15,121.82,86.96,82.77,94.96,99.71,103.78,116.09,122.92,108.27,105.08,104.2,104.04,109.52,121.89,134.81,122.32,110.68,113.93,113.42,111.33,125.04,132.1,122.67,116.32,118.34,121.31,124.74,139.25,150.11,131.36,129.45,133.24,134.53,136.74,151.95,155.57,139.58,127.53,133.89,130.56,140.55,149.64,157.89,138.92,128.24,134.22,139.13,137.3,150.15,161.05,140.64,132.97,130.04,126.27,111.15,97.95,71.85,34.67,26.52,21.64,20.42,19.74,19.34,13.05,11.74,17.84,17.89,18.14,17.39,17.83,14.66,13.7,15.95,16.03,16.25,15.5,16.78,15.54,12.61,17.13,19.83,20.46,16.93,14.52,17.01,13.99,16.72,24.46,24.8,24.22,23.57,17.18,16.17,22.14,24.12,25.14,28.35,29.31,24.49,23.25,28.36,31.06,29.15,35.4,30.78,39.17,36.29,39.19,40.65,39.47,40.67,38.4,30.18,29.17,,,58.49,52.75,61.24,59.73,54.93,62.03,66.14,69.81,70.47,78.44,77.97,66.11,76.6,88.18,86.41,86.45,94.18,100.73
sub-region,Banská Bystrica Region,driving,Banskobystrický kraj,,Slovakia,100,101.38,99.01,105.7,126.31,116.89,113.99,98.26,96.74,100.5,111.97,131.73,112.25,113.14,101.31,109.42,99.08,106.02,137.25,121.39,120.82,121.64,113.53,104,115.86,139.27,125.64,130.81,112.43,112.78,112.43,112.5,139.98,139.52,144.16,116.15,121.18,130.95,136.79,144.58,130.84,129.53,107.05,111.01,103.86,108.46,118.94,99.54,111.69,94.48,104.57,98.44,102.73,122.84,99.93,102.44,94.83,92.88,83,81.23,67.63,49.54,47.49,47.98,48.76,55.88,53.65,61.61,41.08,45.64,54.32,55.88,51.56,56.59,64.31,47.17,56.09,69.55,62.85,66.75,66.96,65.51,57.33,70.22,70.01,85.98,37.57,40.05,33.18,29.14,37.57,45.01,80.03,78.65,80.03,82.51,75.28,68.48,79.07,78.9,78.93,83.46,84.92,75.11,92.85,77.12,85.09,80.63,91.86,79.11,86.15,99.79,86.4,94.02,87.15,113.21,118.63,107.93,116.86,,,89.94,93.94,104.32,103.4,114.87,98.34,108.07,117.85,123.65,126.35,100.6,109.99,98.65,112.25,118.66,112.78,125.18,103.9
sub-region,Baranya County,driving,Baranya megye,,Hungary,100,118.58,111.2,110.29,124.24,120.77,102.75,110.69,98.93,111.66,111.46,136.05,104.99,104.74,105.19,103.51,110.59,110.79,116.5,110.79,118.48,112.02,112.63,110.13,116.45,132.59,127.9,120.62,106.92,113.9,116.4,122.15,152.19,142.11,125.25,113.39,119.2,129.99,118.23,141.65,179.02,221.08,116.19,116.29,109.98,117.97,126.32,116.34,115.58,107.08,116.6,106.77,120.67,125.76,124.95,109.98,111,109.88,100.61,94.81,103.21,85.54,79.02,72.25,72,67.06,74.59,74.39,52.65,42.21,55.6,46.33,53.11,56.57,71.08,44.91,52.95,61.71,64.05,66.6,72.1,74.9,57.99,67.26,75.46,78.31,86.05,91.65,64.61,53.21,53.36,58.3,81.31,77.29,84.98,82.84,67.06,68.84,82.13,76.73,78.82,85.49,81.47,73.68,73.63,79.63,87.88,86.76,91.4,76.17,84.88,83.4,82.74,85.49,92.11,95.98,116.19,104.89,101.07,,,98.07,104.18,102.19,103.92,98.63,103.51,101.73,107.38,117.06,122.61,106.11,102.7,103.97,107.33,114.97,117.52,132.79,135.85
sub-region,Basilicata Region,driving,Basilicata,,Italy,100,108.79,105.42,96.48,112.88,121.44,116.46,105.72,94.23,97.48,106.19,106.96,123.51,117.47,107.82,99.85,99.53,96.03,104.44,118.09,116.46,93.75,102.52,100.65,103.41,108.2,107.91,114.21,106.96,104.38,106.49,106.37,131.18,146.88,140.18,109.3,109.21,115.04,110.78,125.32,134.53,135.77,107.46,101.81,98.87,98.64,96.59,114.92,107.43,96.33,97.96,88.72,89.01,87.59,77.08,68.26,70.06,43.06,36.19,29.64,26.65,22,21.11,26.3,23.28,25.85,25.47,21.94,20.14,16.61,19.54,20.14,20.28,19.34,22.33,20.64,17.56,25.53,22.21,19.25,20.79,19.25,15.93,22.15,23.72,23.04,27.18,25.79,27.75,20.88,14.18,21.05,23.1,26.92,25.67,25.53,24.49,20.52,26.3,27.24,27.24,28.07,26.24,23.22,24.16,26.27,27.21,29.52,28.01,22.33,27.1,29.14,37.34,43.12,40.09,40.69,44.42,35.71,38.17,,,43.09,46.88,52.5,41.72,45.72,61.24,61.09,62.3,63.4,62.27,58.81,64.85,66.78,66.57,65.44,68.94,64.85,62.66
sub-region,Basque Country,driving,País Vasco|Euskadi,,Spain,100,102.63,101.38,107.86,116.49,124.32,102.17,104.72,102.48,108.16,109.52,118.96,129.73,113.38,105.71,104.27,111.6,111.43,128.62,148.17,129.48,105.2,106.99,107.15,135.24,132.77,142.06,123.84,110.34,109.49,116.16,122.86,146.99,170.98,141.98,115.24,113.94,119.33,128.37,146.18,155.04,140.84,137.46,118.93,116.7,121.07,142.52,147.59,120.41,105.99,106.69,114.57,117.67,133.15,139.75,110.42,97.88,94.62,95.11,78.4,70.96,47.43,26.67,29.5,26.46,24.78,15.58,22.8,14.41,15.3,23.17,24.04,23.12,22.78,21.71,14.75,15.33,21.26,19.89,20.86,20.11,20.05,15.25,15.6,22.22,23.38,24.53,15.92,18.08,18.53,15.74,20.76,28.41,31,29.44,29.96,21.54,21.24,30.49,30.24,34.28,36.7,33.49,29.62,30.7,37.16,37.76,39.06,46.81,39.04,44.94,41.12,45.23,49.58,49.33,47.91,44.3,32.89,34.76,,,50.86,48.43,50.19,40.13,41.84,60.97,64.73,66.14,70.21,68.08,54.03,59.19,74.38,78.8,81.37,84.76,96.12,93.95
sub-region,Bavaria,driving,Bayern,,Germany,100,101.97,102.79,103.93,119.95,118.58,111.92,100.86,101.62,102.37,103.73,121.84,122.95,111.73,105.08,111.69,104.65,107.99,128.13,132.73,114.76,109.02,107.2,108.52,107.53,139.2,163.25,130.33,106.28,111.02,111.58,118.38,158.46,169.8,126.88,112.92,110.54,111.28,112.6,157.01,159.08,109.61,104.81,104.54,106.43,115.71,128.41,132.84,117.14,103.17,102.75,103.58,106.26,121.07,121.91,117.87,98.64,99.47,97.35,90.7,91.88,79.7,77.62,67.12,61.34,59.14,54.98,52.09,25.24,31.03,39.09,39.45,40.09,41.53,42.03,38.08,38.19,43.72,45.62,46.41,47.46,44.27,39.24,46.79,51.71,52.55,53.98,51.26,44.37,43.8,40.45,47.88,53.92,55.44,57.69,56.69,49.87,56.88,60.06,60.99,63.31,63.55,61.06,57.45,65.27,65.02,63.8,65.3,64.23,57.13,59.63,69.79,70.21,71.59,75.97,78.54,82.08,73.28,76.05,,,81.58,83.28,87.73,87.72,97.52,95.87,96.75,101.94,103.38,102.22,86.81,101.45,97.39,99.54,101.27,103.62,118.89,112.35
sub-region,Bay of Plenty Region,driving,,,New Zealand,100,100.97,106.42,121.99,115.46,100.1,101.72,104.33,105.74,109.54,177.24,163.54,142.24,141.04,98.71,96.1,94.73,102.63,98.4,86.58,90.41,92.42,113.46,101.92,119.92,109.82,100.19,94.53,101.78,100.15,98.71,164.12,108.74,91.63,87.3,89.16,98.22,98.62,104.14,97.95,86.75,86.99,89.81,92.62,91.66,104.92,105.11,92.87,88.86,85.07,87.6,90.01,103.02,106.23,90.49,93.09,85.2,88.01,86.24,96.35,92.36,78.09,74.24,70.97,73.28,67.98,71.24,63.93,48.71,48.94,50.72,41.41,17.3,14.68,11.94,13.05,14.11,17.31,18.89,18.18,19.87,14.43,13.54,18.44,17.7,20.04,20.25,12.87,15.67,12.44,13.96,18.47,20.34,19.45,19.66,17.08,16.15,19.53,21.06,24.15,22.64,24.06,17.96,18.79,20.96,47.25,44.54,44.02,47.99,37.45,26.15,36.43,40.73,43.79,40.49,48.83,40.76,39.65,40.48,,,61.67,69.29,68.85,59.55,64.29,65.83,68.17,71.05,80.89,80.55,64.78,63.49,69.32,71.25,75.95,96.07,102.69,97.67
sub-region,Biobío Region,driving,Región del Biobío,,Chile,100,103.67,104.55,113.17,128.42,138.3,122.05,129.7,112.66,118.11,117.5,136.37,141.4,118.7,111.32,110.82,110.56,122.47,147.58,164.58,134.94,133.92,119.01,134.7,132.05,157.74,169.61,147.03,155.73,142.34,138.56,151.2,173.23,175.22,147.61,149.06,140.42,140.06,138.04,165.43,161.21,119.32,116.98,112.5,113.98,114.76,141.4,130.26,91.73,98.52,88.81,85.75,87.05,108.8,110.38,76.71,84.03,88.82,87.17,81.85,103.56,97.01,57.91,56.83,49.12,38.46,33.04,35.7,25.03,20.28,30.41,30.62,26.88,29.2,30.26,26.88,22.39,31.58,30.32,32.51,35.46,33.22,31.01,24.68,35.44,30.84,36.38,34.65,23.59,23.56,18.05,34.94,34.01,36.17,30.27,42.19,33.18,26.15,37.71,38.01,40.1,38.33,47,39.44,29.58,35.74,44.51,44.64,51.68,31,37.32,27.92,53.88,50.55,59.33,50.66,59.77,67.77,57.08,,,47.07,50.23,54.28,52.2,42.48,46.86,42.97,50.2,35.3,49.81,45.86,33.74,56.75,48.11,49.03,48.9,56.21,54.64
sub-region,Blekinge County,driving,,,Sweden,100,100.85,106.92,116.21,121.5,119.75,121.61,106.19,118.19,101.44,107.94,127.12,137.18,113.14,106.92,117.74,109.46,109.07,124.41,127.18,120.62,111.61,120.37,118.45,111.75,124.15,125.73,126.86,122.97,122.26,122.4,122.06,138.14,125.79,125.14,123.79,130.14,132.4,125.73,137.01,127.77,131.61,110.11,120.34,116.78,117.26,131.78,133.87,121.47,117.18,114.86,117.74,117.77,127.57,135.88,125.14,117.18,117.43,99.46,101.53,106.53,96.02,88.53,89.86,88.9,87.12,89.55,98.67,100.48,87.77,90.37,93.7,98.56,98.31,105.08,108.14,95.85,101.02,99.77,96.55,104.24,105.51,99.41,102.4,122.06,119.69,124.69,126.58,123.7,105.59,117.43,117.51,105.03,111.58,118.28,123.45,112.63,109.83,112.57,111.92,115.31,115.03,121.81,119.72,118.11,109.1,118.84,117.34,128.14,129.89,128.22,132.09,117.29,113.84,120.37,127.43,142.68,145.68,131.72,,,135.06,140,140.73,136.41,128.59,131.64,142.88,156.27,172.49,179.94,157.34,153.5,148.62,138.25,140.51,163.11,164.18,162.91
sub-region,Borsod-Abaúj-Zemplén County,driving,Borsod-Abaúj-Zemplén megye,,Hungary,100,107.05,110.09,104.29,133.11,136.94,109.37,93.52,95.26,97,104.63,121.05,117.71,104.47,106.03,101.74,105.76,102.01,119.11,118.81,115.59,105.04,105.01,112.93,110.88,135.08,126.51,119.49,97.04,113.27,106.48,116.84,143.76,141.64,130.94,107.32,103.53,111.95,120.86,129.73,136.67,129.73,100.76,106.26,99.66,102.92,125.14,123.78,120.25,103.68,102.73,111.19,116.72,134.81,137.92,121.43,95.9,107.96,104.93,101.33,106.64,103.94,93.17,85.7,74.48,67.24,70.42,83.62,58.13,51.65,59.84,64.05,59.54,64.51,83.09,53.2,59.35,56.28,65.72,60.79,70.72,81.72,74.4,84.53,88.96,86.16,91.85,89.12,73.27,74.48,55.78,67.12,77.93,87.98,84.57,90.56,83.28,67.54,79.79,90.86,88.28,90.52,96.28,79.18,89.46,83.16,86.01,90.48,97.08,86.27,86.04,93.74,83.5,92.64,93.36,101.78,103.91,119.68,137.24,,,102.09,107.32,116.57,125.52,108.15,102.92,108.65,109.48,120.74,142.06,135.84,139.78,110.5,123.13,117.71,117.52,154.38,181.99
sub-region,Brandenburg,driving,,,Germany,100,99.48,98.34,103.82,113.46,105.06,113.24,102.79,101.74,98.66,99.35,106.63,101.63,105.98,104.82,103.58,99.99,104.41,127.47,106.45,105.51,100.08,100.25,98.28,99.21,113.89,113.78,109.3,103.86,103.46,102.77,106.58,119.87,116.45,112.85,109.12,106.55,105.13,105.37,113.96,108.49,110,104.45,106.66,100.85,102.97,112.61,106.68,113.15,101.47,102.09,99.33,101.64,111.8,105.32,109.6,100.67,100.05,96.07,92.04,88.34,86.33,83.92,77.16,76.47,76.22,67.37,54.25,46.79,51.98,50.73,51.7,51.81,55.24,52.94,52.71,45.67,53.28,55.82,56.61,56.39,52.97,48.97,63.12,67.13,68.33,69.85,61.32,53.7,53.5,57.42,60.52,68.19,69.22,71.49,67.25,64.83,74.61,69.61,73.55,76.27,78.5,72.9,68.3,82.95,80.18,80.05,77.42,76.17,72.63,67.93,86.17,83,83.53,87.41,88.3,112.46,93.48,103,,,91.56,97.08,100.87,94.68,114.72,105.71,106.86,129.25,135.51,116.14,104.12,120.81,120.45,113.46,116.95,127.2,164.38,131.49
sub-region,Bratislava Region,driving,Bratislavský kraj,,Slovakia,100,100.98,96.48,91.19,93.94,77.61,75.15,89.48,94.76,95.73,95.73,100.41,78.3,75.57,88.31,91.66,93.35,91.56,93.21,74.17,76.31,88.59,94.68,91.16,94.42,96.05,81.47,81.69,90.17,96.37,104.08,98.56,104.3,89.18,82.07,88.11,90.13,93.94,95.93,91.32,79.09,80.73,91.73,100.22,101.45,96,94.74,74.14,74.65,95.82,99.6,107.96,108.52,95.71,75.52,72.36,82.46,74.56,68.65,59.72,45.56,30.04,29.6,32.84,35.68,36.18,39.43,38.46,24.73,28.53,32.5,34.85,34.42,39.86,43.15,41.08,37.27,38.63,43.49,43.37,45.4,45.58,40.43,41.5,50.01,60.12,37.08,32.31,24.48,26.68,26.49,28.84,50.63,55.92,57.11,58.56,45.88,40.93,56.51,55.55,58.47,61.26,62.53,48.9,51.48,58.36,64.51,58.5,62.6,47.69,51.13,48.58,65.35,67.37,68.81,71.91,54.56,53.64,54.95,,,72.11,70.35,68.16,59.96,60.68,74.89,75.34,86.32,85.3,76.58,53.35,64.93,75.32,80.81,89.42,81.44,79.12,63.85
sub-region,Bremen (state),driving,Bremen,,Germany,100,100.72,100.46,105.46,134.06,99.16,87.99,95.58,104.16,95.58,107.35,105.85,97.69,92.25,95.11,100.32,97.58,103.68,118.79,106.4,92.55,105.41,136.38,110.91,105.38,116.85,112.85,90.98,106.12,107.43,104.9,106.71,116.26,106.85,92.65,100.65,106.04,133.01,111.82,116.63,109.32,89.87,106.18,110.04,107.94,102.91,117.15,106.17,96.25,98.43,106.16,103.85,106.97,119.73,103.08,90.27,96.36,97.43,94.43,88.37,85.11,73.33,62.25,69.74,67.15,57.14,54.01,49.99,40.06,39.18,49.15,47.4,47.49,50.28,51.82,43.94,41.3,50.84,54.81,54.24,55.88,51.53,45.13,51.15,59.77,61.08,60.43,59.38,46.69,46.83,40.34,49.81,60.16,64.46,63.28,63.39,54.29,58.31,66.27,65.83,66.94,68.26,62.78,55.59,57.72,69.44,70.13,70.88,69.9,56.77,61.73,63.92,74.7,76.46,76.32,77.35,78.78,72.02,72.11,,,84.02,87.83,89.08,78.42,80.54,93.23,94.88,100.79,84.91,92.56,82.64,85.92,97.46,96.89,102.12,104.25,119.52,100.76
sub-region,British Columbia,driving,BC|Colombie-Britannique,,Canada,100,100.71,76.53,89.64,112.29,103.96,86.82,106.26,108.63,109.96,114.76,126.57,114.6,92.42,99.62,101.72,102.87,106.51,123.7,117.07,88.82,98.45,91.94,103.33,109.9,125.4,120.43,97.19,103.09,105.72,109.44,115.61,146.18,123.47,107.96,99.72,113.7,117.39,120.27,135.06,123.83,97.57,103.37,108.09,111.49,111.72,133.16,127.86,100.3,104.85,106.73,113.53,113.67,131.88,118.62,97.54,103.3,103.67,105.05,101.05,104.63,93.3,77.14,81.18,73.83,70.11,67.24,70.26,59.75,43.11,50.69,49.7,52.81,48.75,53.7,45.15,43.14,48.56,52.31,52.78,51.1,57.06,50.36,44.18,53.49,54.99,57.59,64.85,56.54,55.28,44.37,52.57,58.88,63.44,63.4,68.65,64.66,53.71,63.68,63.25,62.97,66.49,75.1,65.24,55.91,65.51,67.11,68.62,74.26,83.08,69.44,62.58,71.28,76.36,75.37,82.44,93.96,89.28,74.18,,,81.76,87.32,106.53,84.54,77.63,86.67,93.34,92.44,92.84,105.22,98.58,84.92,92.21,99.01,103.28,103.84,117.74,97.25
sub-region,Brittany Region,driving,Bretagne,,France,100,101.74,105.46,105.25,110.86,115.88,99.55,101.65,102.97,106.65,106.47,116.18,115.97,92.98,98.8,99.81,107.47,108.37,119.66,121,92.94,101.13,102.19,106.54,108.61,117.59,143.38,95.89,105.05,108,113.71,112.78,128.39,128.88,103.52,116.04,117.02,117.4,117.86,125.34,119.27,99.48,107.87,110.26,109.61,109.22,113.68,111.89,93.16,96.94,100.7,104.34,102.94,113.32,114.87,90.32,97.4,97.68,98.52,93.4,91.21,86.7,53.32,63.97,39.59,28.16,26.97,26.26,19.83,17.66,28.5,29.5,28.2,28.68,27.92,22.4,20.47,29.11,29.94,30.39,31.4,30.35,24.34,24.1,32.87,32.32,34.25,34.49,34.6,27.07,21.82,27.1,39.19,39.06,39.82,39.05,29.75,30.2,42.12,43.01,43.45,43.82,42.39,31.87,32.17,43.34,66.04,57.88,51.2,39.76,40.37,41.49,53.76,56.17,57.98,59.08,46.41,47.78,56.1,,,99.86,100.13,106.66,101.58,92.86,107.7,118.1,125.48,115.8,121.15,115.57,110.1,121.03,126.58,133.88,134.05,140.68,138.96
sub-region,Bueng Kan Province,driving,บึงกาฬ|จังหวัดบึงกาฬ|จ.บึงกาฬ,,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub-region,Burgenland,driving,,,Austria,100,105.35,98.43,103,114.46,109.07,101.68,96.78,99.55,101.69,113.02,144.72,111.22,101.79,101.09,99.22,101.31,101.62,119.08,120.33,112.58,108.4,105.61,110.97,114.45,130.46,127,105.61,98.21,100.77,104.41,107.77,123.04,129.78,117.01,109.57,109.35,112.11,109.72,125.76,123.66,108.23,100.93,95.81,97.73,103.37,117.49,118.27,103.95,105.2,103.42,109.62,111.26,119.73,124.61,116,103.12,91.38,90.73,102.91,140.42,106.96,52.25,49.27,66.29,56.28,51.32,54.37,40.95,39.57,38.59,43.81,45.61,45.78,49.48,42.32,45.44,45.46,52.34,45.22,49.46,45.55,41.5,48.58,50.21,55.03,60.72,58.41,54.48,42.71,41.34,52.93,56.85,65.6,71.58,66.72,57.07,55.87,67.4,65.11,71.28,74.04,65.73,61.84,69.62,71.09,76.62,75.85,82.43,77.8,79.93,79.45,88.26,84.4,86.02,90.24,93.14,97.55,89.18,,,97.04,92.62,97.51,100.44,110.6,107.4,111.4,122.77,124.94,122.38,106.42,116.43,101,108.63,109.86,115.7,132.16,130
sub-region,Burgundy Region,driving,Bourgogne,,France,100,98.78,104.9,104.85,118,115.86,95.6,99.42,99.38,104.38,101.87,120.61,123.33,98.72,99.29,97.63,101.69,102.53,119.83,125.72,95.85,99.43,97.34,101.37,102.77,141.71,158.85,100.94,101.52,99.65,107.67,108.36,160.85,207.21,127.66,108.82,106.55,110.76,113.65,160.08,202.1,124.48,108.01,104.48,105.1,103.08,124.32,133.86,99.2,98.89,99.66,100.42,102.5,118.1,120.19,97.03,95.07,96.48,98.16,95.02,100.73,97.58,68.51,87.26,46.08,29.85,28.16,26.49,20.13,18.62,26.99,27.34,27.24,26.86,26.64,21.89,21.04,28.45,29.46,30.04,30.57,27.7,23.24,23.52,32.39,32.16,32.21,32.82,33.04,26.1,21.71,26.98,37.85,38.1,38.08,35.64,27.68,29.14,40.69,42.18,42.29,41.93,38.57,30.17,32.04,44.39,57.46,51.66,46.73,35.27,37.27,40.33,52.67,55.13,56.1,56.52,44.66,46.69,53.89,,,85.4,86.2,89.67,82.78,80.85,94.72,99.87,103.6,94.66,101.94,89.24,92.09,106.4,105.5,110.52,111.88,117.34,110.15
